loan_amt_outstanding,income,years_employed,fico_score,loan_to_income,loan_per_year_employed,fico_income_interaction
4034.187023,75177.19529,6,669,0.05366237736569246,576.3124318571429,50293543.64901
3236.483811,50220.6592,4,684,0.06444526739576438,647.2967622,34350930.8928
2869.026785,53297.90209,2,654,0.05383001342344523,956.3422616666667,34856827.966860004
1635.181724,36219.77775,6,581,0.04514610043279059,233.59738914285714,21043690.87275
4216.902641,87994.85395,6,662,0.047922150576534685,602.4146629999999,58252593.3149
3897.154042,81286.5835,5,716,0.04794338590884506,649.5256736666666,58201193.786
1003.545213,18825.63353,2,607,0.053307380670481616,334.515071,11427159.552709999
6032.263888,78147.74995,6,637,0.077190499941231,861.7519840000001,49780116.71815
3713.739804,62450.33708,4,644,0.05946708981223217,742.7479608,40218017.07952
2737.156028,54485.62362,6,719,0.05023629805615435,391.0222897142857,39175163.38278
6251.434121,103477.3915,5,613,0.06041352637826773,1041.9056868333334,63431640.9895
4273.50063,83253.81008,7,686,0.05133099164881691,534.18757875,57112113.71488
3238.570448,53264.41529,4,575,0.06080176474869172,647.7140896,30627038.79175
4837.380207,67128.24185,3,546,0.07206177420432379,1209.34505175,36652020.050100006
3921.39497,64138.13594,5,719,0.06113983377389156,653.5658283333333,46115319.74086
5650.894007,108203.5606,5,649,0.05222465855664066,941.8156678333334,70224110.8294
2468.611276,44363.83234,5,601,0.05564468049164833,411.4352126666667,26662663.23634
3527.717443,68773.4951,8,605,0.051294723902271265,391.9686047777778,41607964.5355
3922.864307,77848.10149,5,652,0.05039126493603086,653.8107178333333,50756962.17148
5247.328101,109595.5896,8,690,0.047879007906282765,583.0364556666667,75620956.824
5185.974584,100248.2978,6,709,0.051731298164229465,740.8535119999999,71076043.1402
1708.581386,48600.31398,6,679,0.035155768472359246,244.08305514285715,32999613.19242
4917.211867,93533.48746,3,608,0.052571672461697694,1229.30296675,56868360.37568
6860.550442,113008.9413,3,567,0.060708032152313345,1715.1376105,64076069.7171
4678.661225,87816.59481,3,713,0.05327764342342669,1169.66530625,62613232.09953
3285.841537,66382.17214,4,596,0.04949885535563166,657.1683074,39563774.59544
3542.228939,58812.52029,5,662,0.06022916415540965,590.3714898333334,38933888.43198
3034.356018,53430.32619,3,669,0.056790894503487385,758.5890045,35744888.22111
3575.565797,60643.91033,4,649,0.05896001391539951,715.1131594000001,39357897.80417
3774.628485,92998.54778,4,768,0.040588036857186,754.925697,71422884.69503999
4817.41023,83595.45893,3,603,0.05762765455927826,1204.3525575,50408061.73479
4724.751044,64983.73091,4,580,0.07270667562117808,944.9502087999999,37690563.9278
3140.609569,52767.16137,7,635,0.05951825884509356,392.576196125,33507147.46995
5656.270197,102428.3789,5,629,0.05522170962470225,942.7116995,64427450.328099996
2564.272555,47195.66442,7,708,0.05433279913438428,320.534069375,33414530.40936
6581.39079,90542.68788,4,557,0.07268826388995547,1316.278158,50432277.14916
2721.00044,39815.62359,5,561,0.06834001817856897,453.5000733333333,22336564.83399
3750.887225,67930.61483,2,662,0.0552164474638067,1250.2957416666666,44970067.01746
5541.820831,83222.11189,4,688,0.06659072577079501,1108.3641662,57256812.98032
9351.882044,136337.4348,4,651,0.06859364823498502,1870.3764088,88755670.05479999
7041.149918,87477.4783,3,530,0.08049100242432924,1760.2874795,46363063.499
2797.025357,54976.00215,1,675,0.05087720546353192,1398.5126785,37108801.45125
4610.353595,70825.70058,4,568,0.06509435921113631,922.0707189999999,40228997.92944
1852.451532,38167.11227,6,731,0.048535281339781196,264.63593314285714,27900159.069369998
2581.964055,45107.34014,6,667,0.05724044128802757,368.85200785714284,30086595.87338
3478.624993,75928.65371,5,633,0.04581439052298173,579.7708321666667,48062837.798429996
5389.378576,72256.22197,3,550,0.07458705186887608,1347.344644,39740922.0835
3003.105884,48031.44409,4,678,0.06252374753318554,600.6211768000001,32565319.09302
4018.745383,88875.51913,5,699,0.04521768674089524,669.7908971666667,62123987.87187
6034.634066,82067.15904,4,662,0.07353287400853187,1206.9268132,54328459.28448
5697.460978,80666.18957,6,727,0.07063009928075582,813.9229968571428,58644319.81739
5241.05124,71128.03377,4,634,0.07368474794163168,1048.2102479999999,45095173.410179995
4444.303585,84237.45019,6,613,0.052759236834958624,634.9005121428571,51637556.96647
1997.604221,36535.1784,6,565,0.05467618630665627,285.3720315714286,20642375.796
4836.718657,71349.61384,6,692,0.06778899557576375,690.9598081428572,49373932.77728
7050.471716,114361.1659,5,742,0.06165092547328034,1175.0786193333333,84855985.0978
5540.650003,84877.23198,5,555,0.06527840121176773,923.4416671666667,47106863.7489
4170.27282,99885.35028,5,541,0.04175059514000885,695.04547,54037974.50148
3656.57565,68056.59404,5,600,0.053728454994340945,609.4292750000001,40833956.423999995
4708.506037,85655.07189,5,724,0.05497054562036664,784.7510061666667,62014272.048360005
5529.900594,70449.73038,4,679,0.0784942761894713,1105.9801188,47835366.92801999
2426.25889,56622.49156,5,635,0.04284973732365991,404.3764816666667,35955282.1406
2289.989407,83721.23153,7,785,0.027352552812748232,286.248675875,65721166.75105
5480.11044,84518.09654,5,611,0.06483949194645648,913.3517400000001,51640556.98594
4562.733611,48504.94677,4,572,0.09406738724075775,912.5467222,27744829.552440003
4464.010107,77256.47985,4,655,0.05778169178312903,892.8020214000001,50602994.301750004
4234.704469,68344.98797,3,703,0.0619607171603697,1058.67611725,48046526.54291
2802.558648,45725.59982,5,598,0.061290801191696845,467.09310800000003,27343908.692360003
3757.054873,73512.29103,5,678,0.05110784632485005,626.1758121666667,49841333.318339996
2212.887987,42642.15937,4,642,0.051894369788996586,442.5775974,27376266.31554
6068.572941,84782.81686,2,647,0.07157786407296804,2022.857647,54854482.508420005
4693.897513,75151.29976,2,581,0.062459299146225986,1564.6325043333334,43662905.16056
3386.970037,70836.83747,4,494,0.04781368222976636,677.3940074,34993397.71018
2929.514976,61444.01631,5,619,0.047677791132210615,488.252496,38033846.09589
4854.454453,89538.58671,5,628,0.05421633991910686,809.0757421666667,56230232.453880005
1768.485886,44924.47771,5,656,0.039365752839169384,294.74764766666664,29470457.37776
3558.551904,53200.70056,6,532,0.06688919255714987,508.3645577142857,28302772.69792
1886.332409,50245.35959,9,618,0.03754242032209243,188.6332409,31051632.22662
5149.749879,76558.43967,3,577,0.06726560652398852,1287.43746975,44174219.68959001
6423.482898,98799.79535,7,625,0.0650151437579368,802.93536225,61749872.09375
4539.911168,67401.03325,5,727,0.06735669987570471,756.6518613333333,49000551.172749996
3350.307382,44773.71068,5,611,0.07482755686411588,558.3845636666666,27356737.225479998
6188.589259,82042.26932,3,563,0.07543171721379889,1547.14731475,46189797.627160005
2451.032819,41640.64188,3,635,0.05886155227876949,612.75820475,26441807.5938
4081.106202,63401.39518,3,635,0.06436934377152347,1020.2765505,40259885.9393
2312.459155,58898.90225,6,661,0.039261498374712725,330.35130785714284,38932174.38725
3886.155911,68081.33875,4,753,0.05708107364358959,777.2311821999999,51265248.07875
4637.119343,76539.22217,6,553,0.060584876766058414,662.4456204285715,42326189.86001
4748.319158,91637.10508,5,650,0.05181655568236098,791.3865263333333,59564118.30199999
3988.808926,72875.95874,5,653,0.05473422229923813,664.8014876666667,47588001.057220004
3961.533162,63491.89036,4,515,0.06239431743921392,792.3066324,32698323.5354
4249.925633,72676.09047,5,598,0.05847763143912993,708.3209388333333,43460302.101059996
940.5986828,14327.19557,3,637,0.06565127684191643,235.1496707,9126423.578089999
2783.402561,42288.42283,5,699,0.06581949324815196,463.9004268333333,29559607.558170002
3261.200257,47631.83815,3,648,0.06846681513028136,815.30006425,30865431.121200003
3334.348698,60425.73314,6,614,0.05518093905819045,476.33552828571425,37101400.14796
5161.069513,62723.45205,3,564,0.08228293157085122,1290.26737825,35376026.9562
4107.989365,85117.58236,6,615,0.04826252404088769,586.8556235714286,52347313.1514
6820.39942,113946.6085,7,638,0.059856098480896375,852.5499275,72697936.223
6616.686545,98675.3993,7,672,0.06705507747494815,827.085818125,66309868.32960001
5089.931802,78911.53731,5,648,0.06450174430058253,848.321967,51134676.17688
6027.062467,80492.5566,5,639,0.07487726470008935,1004.5104111666666,51434743.667399995
3247.818407,67996.47112,7,779,0.047764514149866606,405.977300875,52969251.00248
2805.697189,48014.74217,5,608,0.05843407799645727,467.61619816666666,29192963.239359997
3953.94601,59165.26754,4,537,0.06682883682153584,790.789202,31771748.66898
3325.686655,86012.03221,4,626,0.038665365408895445,665.137331,53843532.16346
5545.027682,78359.26436,4,612,0.07076416205815994,1109.0055364,47955869.78832
1920.913361,51574.82545,5,624,0.03724517425318315,320.1522268333333,32182691.080799997
2199.707833,45176.79245,5,626,0.04869110252539208,366.6179721666667,28280672.0737
3364.744753,74723.08122,6,642,0.0450295236494394,480.6778218571429,47972218.14324
6013.575162,92867.3405,1,640,0.06475446728158696,3006.787581,59435097.92
5241.268473,88645.911,2,611,0.059125891017588784,1747.089491,54162651.62099999
3066.60215,61346.65744,6,638,0.04998808864116675,438.0860214285714,39139167.446720004
4526.180374,90306.22431,5,678,0.05012035890696269,754.3633956666666,61227620.08218
2437.736736,38502.64477,3,563,0.0633134879564453,609.434184,21676989.00551
5550.892413,92256.30488,3,656,0.06016816325084786,1387.72310325,60520136.001279995
4560.847703,68748.81814,5,709,0.06634074339497671,760.1412838333334,48742912.06126
4155.655979,75444.15222,7,659,0.05508254591855917,519.456997375,49717696.31298
4943.225431,77397.90395,6,637,0.06386769122493959,706.1750615714285,49302464.81615
3002.126489,62142.00249,7,606,0.04831074585076007,375.265811125,37658053.50894
1800.207678,29659.09171,4,637,0.06069665570144,360.0415356,18892841.41927
3460.959306,62988.69367,5,715,0.054945722863807,576.826551,45036915.97405
5585.409425,89415.40473,5,643,0.062465851849614895,930.9015708333333,57494105.24139
5043.896491,83481.06361,5,643,0.0604196481552181,840.6494151666667,53678323.90123
3302.172238,50352.16821,3,545,0.06558153015699934,825.5430595,27441931.674450003
6176.802543,67965.26102,3,635,0.0908817600375504,1544.20063575,43157940.747700006
3844.349575,83829.4718,7,683,0.04585916495007835,480.543696875,57255529.2394
3900.924379,73597.94004,6,584,0.05300317341527318,557.2749112857143,42981196.98336
2188.863385,70455.27188,6,578,0.031067418044983534,312.6947692857143,40723147.14664
3669.299023,79411.19919,6,683,0.046206316746012034,524.1855747142857,54237849.04677
5035.264865,72189.39064,3,664,0.06975076005337853,1258.81621625,47933755.384959996
4018.192061,60739.95502,7,666,0.06615401772376626,502.274007625,40452810.04332
4196.270466,80458.55826,6,692,0.05215443275018294,599.4672094285714,55677322.31592
2131.039489,47938.68878,4,661,0.04445343715459767,426.20789779999996,31687473.283579998
5305.630834,83248.33659,4,629,0.06373257474280385,1061.1261668,52363203.715110004
2636.276195,57444.86187,3,569,0.0458922888685868,659.06904875,32686126.40403
3601.686098,65847.80698,2,588,0.05469713059751931,1200.5620326666667,38718510.50424
4181.516145,53691.56705,5,693,0.07788031481793228,696.9193574999999,37208255.96565
3825.850948,60922.98812,6,607,0.06279815002510093,546.5501354285714,36980253.78884
3485.411903,43489.05051,3,603,0.08014458494830577,871.35297575,26223897.45753
3345.858415,53867.53299,4,579,0.06211270925585203,669.171683,31189301.601209998
5117.073381,92731.4725,4,665,0.05518162542867869,1023.4146762,61666429.212500006
4288.78574,71062.83033,6,577,0.060352025384064784,612.6836771428572,41003253.10041
2638.428314,48354.96062,4,656,0.05456375685381411,527.6856627999999,31720854.16672
4122.709936,62903.55347,4,779,0.06554017553079358,824.5419872,49001868.15313
4110.704846,60717.99748,3,649,0.06770158793998979,1027.6762115,39405980.36452
1937.12087,32975.72011,8,672,0.05874385346186321,215.23565222222223,22159683.91392
5700.532331,82150.71755,5,683,0.06939114472689849,950.0887218333334,56108940.08665
3790.645623,61342.69872,6,690,0.061794568906084237,541.5208032857142,42326462.1168
4174.699173,59909.2801,3,605,0.06968368115861096,1043.67479325,36245114.4605
3885.950143,59133.77189,5,611,0.06571456578421697,647.6583571666666,36130734.624790005
3866.094568,59540.46986,4,752,0.0649322146268845,773.2189136,44774433.33472
2780.615097,57004.55984,7,659,0.04877881883056078,347.576887125,37566004.93456
4691.107056,97470.15128,6,530,0.04812865266286341,670.1581508571428,51659180.1784
3610.069746,47335.58708,4,561,0.0762654478082737,722.0139492000001,26555264.35188
4867.988816,67830.10491,5,703,0.07176737854655094,811.3314693333333,47684563.751729995
5472.502637,84232.37561,4,520,0.06496911190387156,1094.5005274,43800835.317200005
3694.510482,65357.47728,4,531,0.05652773998781662,738.9020964,34704820.43568
3106.481991,49696.72641,4,611,0.06250878509197748,621.2963982,30364699.836510003
2624.471044,56731.8716,6,640,0.04626096354546743,374.92443485714284,36308397.824
3084.61537,53506.67028,6,621,0.05764917446368055,440.6593385714286,33227642.24388
4119.955033,74362.76621,6,679,0.0554034665858162,588.5650047142857,50492318.25659
4432.250258,88528.63379,8,793,0.05006572527103193,492.4722508888889,70203206.59547001
1886.273642,46137.16565,5,697,0.04088403818016324,314.37894033333333,32157604.45805
4546.526373,81875.94971,7,661,0.055529448990185894,568.315796625,54120002.75831
3813.920802,63187.45097,3,663,0.060358833018132135,953.4802005,41893279.99311
400.2707197,8751.085156,4,594,0.045739552583352834,80.05414393999999,5198144.582664
2599.448792,34661.90304,1,591,0.07499440492131172,1299.724396,20485184.69664
5079.377681,71510.91495,5,718,0.07102940417529885,846.5629468333333,51344836.9341
3766.578419,53539.50183,4,685,0.07035139084576067,753.3156838,36674558.75355
3997.173102,57177.08332,4,617,0.06990865692744978,799.4346204000001,35278260.40844
2764.332625,42652.70515,3,613,0.06481025330547387,691.08315625,26146108.256950002
2124.76611,45229.03534,2,583,0.04697792234524854,708.25537,26368527.60322
2993.754616,76115.72875,7,677,0.039331616015837845,374.219327,51530348.363749996
3171.22109,50466.16489,4,637,0.06283855919801719,634.244218,32146947.03493
4692.981913,88369.55481,3,600,0.053106320644447,1173.24547825,53021732.886
3891.850263,70722.00469,6,694,0.055030259393866875,555.978609,49081071.25486
3319.253072,58918.16484,4,602,0.056336667663657386,663.8506144,35468735.233679995
2259.203656,49200.76896,6,751,0.045918055829387634,322.7433794285715,36949777.48896
3073.179467,51553.93434,5,712,0.05961095901377115,512.1965778333333,36706401.25008
5217.629965,85653.39059,4,633,0.06091562667862726,1043.525993,54218596.24347
2170.745892,57921.07259,4,612,0.037477653553282066,434.1491784,35447696.42508
4181.83081,65978.57573,7,709,0.06338164720392972,522.72885125,46778810.19257
3210.433353,47043.38156,4,679,0.06824410249584438,642.0866705999999,31942456.07924
5308.068663,75082.73655,3,652,0.07069625997707864,1327.01716575,48953944.2306
7737.109466,92693.60103,2,599,0.0834697258488473,2579.0364886666666,55523467.01697
2492.888156,62148.53463,7,690,0.040111776903530315,311.6110195,42882488.8947
4885.639944,84928.34714,3,626,0.05752661047186928,1221.409986,53165145.30964
5059.539885,76312.27643,4,570,0.06630047119056569,1011.9079770000001,43497997.5651
6489.225863,94982.47515,6,629,0.06832024384165229,927.0322661428571,59743976.86935
4943.980907,71627.35004,7,639,0.06902364675183476,617.997613375,45769876.675560005
6267.988685,88878.79936,3,627,0.07052287755982438,1566.99717125,55727007.19872
8067.798085,105615.7714,5,639,0.07638819447114896,1344.6330141666667,67488477.9246
5149.476373,80336.01235,4,707,0.06409922800874372,1029.8952746,56797560.73145001
2297.471818,49343.91759,3,661,0.04656038535576355,574.3679545,32616329.526989996
2721.436749,43343.95016,1,505,0.06278700346625751,1360.7183745,21888694.8308
3553.179208,71106.61473,6,544,0.049969742216555535,507.5970297142857,38681998.41312
5759.938932,82613.51713,3,648,0.06972150723066885,1439.984733,53533559.10023999
2582.761385,42430.48784,6,670,0.060870414563188514,368.9659121428571,28428426.8528
2767.80677,45058.30304,3,570,0.06142723057016781,691.9516925,25683232.7328
2073.519465,37701.97708,5,608,0.0549976321014994,345.5865775,22922802.064639997
4265.673163,69168.66344,2,571,0.06167060270925383,1421.8910543333334,39495306.82424
